emotion,confidence,reasoning,text,batch_id,index
uncertainty,0.75,"The text suggests a focus on hedge fund opinions, which often indicates a lack of clear consensus or direction, leading to uncertainty about the stock's future performance.",Here is What Hedge Funds Think About Guangshen Railway Co. Ltd  (GSH),6/16,34
uncertainty,0.8,"The text describes a change in policy following a legal ruling, which introduces doubt and confusion about future company and employee actions regarding COVID-19 protocols.","Starbucks Corp suspended COVID-19 vaccine-or-test requirement for U.S. employees that had been mandated by the government, according to a memo sent to workers on Tuesday, following an adverse U.S. Supreme Court ruling.",6/16,35
anxiety,0.8,"The text indicates a negative market reaction to news of employee wrongdoing at a rival company, which could create unease about potential implications for New Oriental's performance.",$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,6/16,36
anxiety,0.8,"The mention of a 'supply shock' suggests uneasiness about potential disruptions in the copper market, similar to past events, indicating anxiety about future market conditions.",Copper market may get a 2003-style supply shock from Glencore closures,6/16,37
optimism,0.9,"The text suggests a positive outlook for certain S&P 500 stocks, indicating confidence in their future performance despite current market challenges.","Although Wall Street is hurting right now, not all S&P 500 stocks are getting thrashed. And these beauties are getting ready to break out.",6/16,38
uncertainty,0.75,"The text reports a slight decline in beef imports, which could suggest uncertainty about future demand or supply conditions. The lack of additional context or implications makes the emotion less clear.","Beef imports fell slightly from 2006 , to 14mn kilos .",6/16,39
uncertainty,0.75,"The text highlights a past achievement without indicating current status or future prospects, suggesting ambiguity about the retailer's present or future market position.",The health and beauty product retailer was at one point the largest seller on Amazon's third-party marketplace.,6/16,40
anxiety,0.75,"The mention of the Mexican economy stagnating suggests uneasiness about future market conditions, but it does not convey intense worry or alarm, making anxiety the most fitting emotion.",Mexican Economy Stagnated in Third Quarter #economy #MarketScreener https://t.co/tIiIpe0xGG https://t.co/GgsUtNYmc3,6/16,41
uncertainty,0.75,"The review of IL&FS resolution progress suggests ongoing evaluation and potential doubt about the outcomes, indicating uncertainty about the future direction or success of the resolution.",Corporate Affairs Ministry Reviews IL&FS Resolution Progress,6/16,42
excitement,0.9,"The text highlights a significant improvement in technology, suggesting high energy and positive emotion about the opportunities and gains from faster mobile broadband services.",4G allows customers to use mobile broadband services with speeds up to ten times higher than with today 's 3G .,6/16,43
uncertainty,0.9,"The text questions whether the strong dollar will be a problem for other companies, indicating doubt about future market impacts.",The strong dollar is the culprit. Will it be a problem for other companies as well?,6/16,44
excitement,0.9,"The text conveys a high energy positive emotion about taking advantage of a perceived opportunity, as the speaker is actively buying stocks when others are selling, suggesting enthusiasm and eagerness.","$YNDX and the price of some stocks was 2 times lower then annual earnings, I could not resist, I  was buying when everyone was selling",6/16,45
optimism,0.75,"The text suggests a positive outlook for the stock's future performance, indicating confidence that it will rise after a period of decline.","$RNN day traders flushed out, it should start going up slowly from now on .",6/16,46
optimism,0.8,"The text suggests a positive outlook on the future relationship between Microsoft and Sony, indicating confidence in the successful completion of the acquisition and future collaboration.",Microsoft says it has offered Sony a 10-year contract to make new “Call of Duty” games available on PlayStation at the same time as their release on Xbox if the Redmond company completes its proposed acquisition of Activision Blizzard.,6/16,47
anxiety,0.75,"The decrease in operating profit from the previous period suggests uneasiness about the company's financial performance, but it is not extreme enough to indicate fear.","Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",6/16,48
optimism,0.75,"The mention of a 'buy point' suggests a positive outlook on the stock's future performance, indicating confidence in potential gains.",Double bottom with handle buy point of 29.51 $IP http://chart.ly/akvujxh,6/16,49
optimism,0.9,"The approval of a merger between two major stock exchanges suggests a positive outlook for future growth and synergies, indicating confidence in improved performance.",London Stock Exchange Shareholders Approve Merger With Deutsche BÃÂ¶rse,7/16,0
optimism,0.9,"The text expresses a confident positive outlook about the stock's future performance, suggesting it will increase in value soon.",$AMRN It's accumulating. I think buy now or hold your peace. This should go up today/tomorrow.,7/16,1
uncertainty,0.9,"The report about the delayed shipment of the headset creates doubt about Apple's production schedule and market expectations, indicating uncertainty about future outcomes.","Much-rumored headset likely won't ship in previously expected volume until the second half of 2023, a noted Apple analyst reports.",7/16,2
uncertainty,0.75,"The text discusses refinancing a short-term credit facility, which suggests a lack of clarity about future financial stability or outcomes, indicating uncertainty.",The serial bond is part of the plan to refinance the short-term credit facility .,7/16,3
